title,link,price
"Apple MacBook Air Laptop M1 chip, 13.3-inch/33.74 cm Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Grey  ",https://amazon.in//Apple-MacBook-Chip-13-inch-256GB/dp/B08N5W4NNB/ref=sr_1_35?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.-X59gDg5gTKWYSAorkPDsEBV22zXaXEuiVlDqgFrZ_fjLrhFkZ2aCkJUzlWrPcK4adovgrLrTwg2U1OtWy3xObxIhUJOk_ubxBn9hIUmxSJOxbH6vtDt9ukSk3ujm8st_cLXf10wiaPlA_GLMrq2Y_8OkCYwmEaK12Nn9vcbjcSMxQb0giuxDeSRGmPenj1MRh1YZzPfafctFMYRHY6hrLeCK01NWMJ07ipYpq8qCKM.8K-qosmg__UNIhwkM2Rk3bI0DXoOLZMhr2mLhbO9FGQ&dib_tag=se&keywords=laptop&qid=1724854408&sprefix=laptop%2Caps%2C349&sr=8-35,"73,990"
"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU  ",https://amazon.in//HP-15-6inch-Micro-Edge-Anti-Glare-15s-Eq2143au/dp/B09R1MMMTH/ref=sr_1_5?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TBlkZXf4JpKArY0V4NO25nXKPpn_gB9XH8Cvb5l_DwNNW0T9UM14Io8wsFfsTB8w6Cq-BK4n9kKA5i-J51CjhHynclPdkaozoAbe9oFVW1N4tAaXCNJsSGh_t56EB0eoRyoUwqqnFFYw-2IgVlGr24mEpcG5n8y7Kh6oFp3hq2hz1bePVK0yoX48bt4fhM8PpavGR7h10bJcqXISRvY9ziI.43pBEgrnOmyowPFxNEuqrJErC6EInpcAQ97JJTIqdHA&dib_tag=se&keywords=laptop&qid=1724854398&sprefix=laptop%2Caps%2C349&sr=8-5,"32,490"
"Lenovo IdeaPad Slim 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Office 21/1Yr Warranty/Cloud Grey/1.3Kg), 82V6009LIN  ",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6009LIN/dp/B0D6Z2H2HR/ref=sr_1_36?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.-X59gDg5gTKWYSAorkPDsEBV22zXaXEuiVlDqgFrZ_fjLrhFkZ2aCkJUzlWrPcK4adovgrLrTwg2U1OtWy3xObxIhUJOk_ubxBn9hIUmxSJOxbH6vtDt9ukSk3ujm8st_cLXf10wiaPlA_GLMrq2Y_8OkCYwmEaK12Nn9vcbjcSMxQb0giuxDeSRGmPenj1MRh1YZzPfafctFMYRHY6hrLeCK01NWMJ07ipYpq8qCKM.8K-qosmg__UNIhwkM2Rk3bI0DXoOLZMhr2mLhbO9FGQ&dib_tag=se&keywords=laptop&qid=1724854408&sprefix=laptop%2Caps%2C349&sr=8-36,"25,990"
"Chuwi FreeBook 13.5 Inch 2 in 1 Touchscreen Laptop,Flipped 360 Degree, Windows 11,Intel Core i3-1215U 12th gen, 46.2Wh, 12 GB RAM LPDDR4 512 GB SSD Expandable Upto 1 TB, Backlit Keyboard  ",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MDI3MDQ5Mjc2MTI4ODczOjE3MjQ4NTQ0MDg6c3BfYnRmOjMwMDEzMjQ3ODc4NzIzMjo6MDo6&url=%2FChuwi-FreeBook-Touchscreen-i3-1215U-Expandable%2Fdp%2FB0B1M6XJBJ%2Fref%3Dsr_1_37_sspa%3Fcrid%3D1895KSWNLJ6QB%26dib%3DeyJ2IjoiMSJ9.-X59gDg5gTKWYSAorkPDsEBV22zXaXEuiVlDqgFrZ_fjLrhFkZ2aCkJUzlWrPcK4adovgrLrTwg2U1OtWy3xObxIhUJOk_ubxBn9hIUmxSJOxbH6vtDt9ukSk3ujm8st_cLXf10wiaPlA_GLMrq2Y_8OkCYwmEaK12Nn9vcbjcSMxQb0giuxDeSRGmPenj1MRh1YZzPfafctFMYRHY6hrLeCK01NWMJ07ipYpq8qCKM.8K-qosmg__UNIhwkM2Rk3bI0DXoOLZMhr2mLhbO9FGQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724854408%26sprefix%3Dlaptop%252Caps%252C349%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"37,990"
"[Smart Choice] Lenovo IdeaPad Gaming 3 Laptop AMD Ryzen 5 5500H 15.6"" (39.62cm) FHD IPS 300nits 144Hz (8GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/Alexa/3 Month Game Pass/Shadow Black/2.32Kg), 82K20289IN  ",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MDI3MDQ5Mjc2MTI4ODczOjE3MjQ4NTQ0MDg6c3BfYnRmOjMwMDE2ODIyMjI5NDQzMjo6MDo6&url=%2FLenovo-IdeaPad-39-62cm-300nits-82K20289IN%2Fdp%2FB0CL5L59Z9%2Fref%3Dsr_1_38_sspa%3Fcrid%3D1895KSWNLJ6QB%26dib%3DeyJ2IjoiMSJ9.-X59gDg5gTKWYSAorkPDsEBV22zXaXEuiVlDqgFrZ_fjLrhFkZ2aCkJUzlWrPcK4adovgrLrTwg2U1OtWy3xObxIhUJOk_ubxBn9hIUmxSJOxbH6vtDt9ukSk3ujm8st_cLXf10wiaPlA_GLMrq2Y_8OkCYwmEaK12Nn9vcbjcSMxQb0giuxDeSRGmPenj1MRh1YZzPfafctFMYRHY6hrLeCK01NWMJ07ipYpq8qCKM.8K-qosmg__UNIhwkM2Rk3bI0DXoOLZMhr2mLhbO9FGQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724854408%26sprefix%3Dlaptop%252Caps%252C349%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"45,990"
"(Refurbished) Fujitsu Laptop H770 Intel Core i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (8GB RAM/256GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0OTI5MzgxMDkxNzcwMjc2OjE3MjQ4NTQ0MjA6c3BfYXRmX25leHQ6MzAwMjg2MzcwMTc1MTMyOjowOjo&url=%2FRefurbished-Fujitsu-E3-1505M-Processor4GB-Graphic%2Fdp%2FB0DC46SSD6%2Fref%3Dsr_1_49_sspa%3Fcrid%3D1895KSWNLJ6QB%26dib%3DeyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724854420%26sprefix%3Dlaptop%252Caps%252C349%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"25,990"
"(Refurbished) Dell Precision 7510 Intel Core i7 - 6820HQ Quad Core Processor, 16 GB Ram & 256 GB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M1000M (2GB Graphic Card) Laptop  ",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0OTI5MzgxMDkxNzcwMjc2OjE3MjQ4NTQ0MjA6c3BfYXRmX25leHQ6MzAwMTUzOTI5NzI0NjMyOjowOjo&url=%2FRefurbished-Dell-Precision-7510-Intel%2Fdp%2FB0CZDRFVB2%2Fref%3Dsr_1_50_sspa%3Fcrid%3D1895KSWNLJ6QB%26dib%3DeyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724854420%26sprefix%3Dlaptop%252Caps%252C349%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"35,990"
"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 16"" (40.6cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.89Kg), 83BG000PIN  ",https://amazon.in//Lenovo-IdeaPad-12450H-Backlit-83BG000PIN/dp/B0CFF42RJ6/ref=sr_1_51?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM&dib_tag=se&keywords=laptop&qid=1724854420&sprefix=laptop%2Caps%2C349&sr=8-51,"56,990"
"Dell Certified Refurbished 2019 Latitude 5400 Laptop 14"" - Intel Core i5 8th Gen - Quad Core 3.9Ghz - 256GB SSD - 8GB RAM - 1920x1080 FHD Touchscreen - Windows 10 Pro  ",https://amazon.in//Dell-Certified-Refurbished-Latitude-5400/dp/B08ZL4WYBQ/ref=sr_1_52?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM&dib_tag=se&keywords=laptop&qid=1724854420&sprefix=laptop%2Caps%2C349&sr=8-52,"20,099"
"(Refurbished) Dell Latitude 5270 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/12.3"" (31.8 cm) HD/Windows 11/MS Office/WiFi/BT/Intel UHD Graphics)  ",https://amazon.in//Refurbished-Dell-Latitude-Windows-Graphics/dp/B0D8BGMLGH/ref=sr_1_53?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM&dib_tag=se&keywords=laptop&qid=1724854420&sprefix=laptop%2Caps%2C349&sr=8-53,"14,860"
"(Refurbished) Lenovo ThinkPad 7th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics)  ",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR4BZMQG/ref=sr_1_54?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM&dib_tag=se&keywords=laptop&qid=1724854420&sprefix=laptop%2Caps%2C349&sr=8-54,"15,309"
"Modern 14, Intel 12th Gen. i3 1215U,36CM Laptop(8GB/512GB NVMe SSD/Windows 11 Home/UHD Graphic/Classic Black/1.4Kg),C12MO-1205IN  ",https://amazon.in//Modern-Windows-Graphic-Classic-C12MO-1205IN/dp/B0D22L96QY/ref=sr_1_55?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM&dib_tag=se&keywords=laptop&qid=1724854420&sprefix=laptop%2Caps%2C349&sr=8-55,"29,990"
"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon Graphics, 720p HD Camera, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), eq2182AU/eq2305au  ",https://amazon.in//HP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU/dp/B0B4N77Y34/ref=sr_1_6?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TBlkZXf4JpKArY0V4NO25nXKPpn_gB9XH8Cvb5l_DwNNW0T9UM14Io8wsFfsTB8w6Cq-BK4n9kKA5i-J51CjhHynclPdkaozoAbe9oFVW1N4tAaXCNJsSGh_t56EB0eoRyoUwqqnFFYw-2IgVlGr24mEpcG5n8y7Kh6oFp3hq2hz1bePVK0yoX48bt4fhM8PpavGR7h10bJcqXISRvY9ziI.43pBEgrnOmyowPFxNEuqrJErC6EInpcAQ97JJTIqdHA&dib_tag=se&keywords=laptop&qid=1724854398&sprefix=laptop%2Caps%2C349&sr=8-6,"40,920"
"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen,Thin and Light Laptop,15.6"" (39.62 cm) FHD, (8GB RAM/512GB/Windows11/Office 2021/Blue/1.7 kg), X1502ZA-EJ523WS  ",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ523WS/dp/B0C5N3G2MD/ref=sr_1_56?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM&dib_tag=se&keywords=laptop&qid=1724854420&sprefix=laptop%2Caps%2C349&sr=8-56,"48,990"
"(Refurbished) Lenovo ThinkPad T460 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/512 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics), Black  ",https://amazon.in//Refurbished-Lenovo-ThinkPad-Bluetooth-Graphics/dp/B0DC4BVRMR/ref=sr_1_57?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM&dib_tag=se&keywords=laptop&qid=1724854420&sprefix=laptop%2Caps%2C349&sr=8-57,"16,449"
"Dell 15 Thin & Light Laptop, Intel Core i5-1334U Processor, 16GB DDR4 + 1TB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits Display, Backlit KB, Windows 11 + MSO'21, 15 Months McAfee, Platinum Silver, 1.65kg  ",https://amazon.in//Dell-i5-1334U-Processor-39-62cm-Platinum/dp/B0D83D2QSC/ref=sr_1_58?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM&dib_tag=se&keywords=laptop&qid=1724854420&sprefix=laptop%2Caps%2C349&sr=8-58,"59,750"
"(Renewed) DELL Latitude 5490 Core i5 8th Gen Laptop, 16 GB RAM, 512GB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim  ",https://amazon.in//Renewed-Latitude-Graphics-Windows-Upgraded/dp/B0BD4BN7B6/ref=sr_1_59?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM&dib_tag=se&keywords=laptop&qid=1724854420&sprefix=laptop%2Caps%2C349&sr=8-59,"21,830"
"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ542WS  ",https://amazon.in//ASUS-Vivobook-Laptop-Windows-E1504FA-NJ542WS/dp/B0BTWF2BQX/ref=sr_1_60?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM&dib_tag=se&keywords=laptop&qid=1724854420&sprefix=laptop%2Caps%2C349&sr=8-60,"43,990"
"Primebook S Wifi, 2024(NEW) Android Based MediaTek MT8183 - (PrimeOS) Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/128GB eMMC Storage)  ",https://amazon.in//Primebook-Android-Based-MediaTek-MT8183/dp/B0D2Y4KLGN/ref=sr_1_61?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM&dib_tag=se&keywords=laptop&qid=1724854420&sprefix=laptop%2Caps%2C349&sr=8-61,"13,490"
"HP Laptop 15, AMD Ryzen 3 7320U, 15.6-inch (39.6 cm), FHD, 8GB LPDDR5, 512GB SSD, AMD Radeon graphics, FHD camera w/privacy shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.59 kg), fc0026AU  ",https://amazon.in//HP-15-6-inch-Graphics-Privacy-fc0026AU/dp/B0C3RCR4K7/ref=sr_1_62?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM&dib_tag=se&keywords=laptop&qid=1724854420&sprefix=laptop%2Caps%2C349&sr=8-62,"33,290"
"HP Laptop 14s, 12th Gen Intel Core i3-1215U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.46 kg), dy5008TU  ",https://amazon.in//HP-i3-1215U-Graphics-Speakers-dy5008TU/dp/B0BZS88YPT/ref=sr_1_63?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM&dib_tag=se&keywords=laptop&qid=1724854420&sprefix=laptop%2Caps%2C349&sr=8-63,"36,990"
"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (4GB/256GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6005CIN  ",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6005CIN/dp/B0C864DPY2/ref=sr_1_64?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM&dib_tag=se&keywords=laptop&qid=1724854420&sprefix=laptop%2Caps%2C349&sr=8-64,"20,990"
"Acer Aspire Lite 12th Gen Intel Core i5-1235U Premium Laptop (16GB RAM/512GB SSD/Win11 Home&Student/Intel Graphics/MSO) AL15-52, 39.62cm (15.6"") Full HD Display, Backlit Keyboard, Steel Gray, 1.59KG  ",https://amazon.in//Acer-i5-1235U-Graphics-AL15-52-Keyboard/dp/B0D4Z8WJY4/ref=sr_1_65?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM&dib_tag=se&keywords=laptop&qid=1724854420&sprefix=laptop%2Caps%2C349&sr=8-65,"46,949"
"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ",https://amazon.in//Acer-Premium-Windows-AL15-41-Display/dp/B0CB7S1RTX/ref=sr_1_7?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TBlkZXf4JpKArY0V4NO25nXKPpn_gB9XH8Cvb5l_DwNNW0T9UM14Io8wsFfsTB8w6Cq-BK4n9kKA5i-J51CjhHynclPdkaozoAbe9oFVW1N4tAaXCNJsSGh_t56EB0eoRyoUwqqnFFYw-2IgVlGr24mEpcG5n8y7Kh6oFp3hq2hz1bePVK0yoX48bt4fhM8PpavGR7h10bJcqXISRvY9ziI.43pBEgrnOmyowPFxNEuqrJErC6EInpcAQ97JJTIqdHA&dib_tag=se&keywords=laptop&qid=1724854398&sprefix=laptop%2Caps%2C349&sr=8-7,"34,990"
"HONOR MagicBook X16 (2024), 12th Gen Intel Core i5-12450H, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop (16GB/512GB PCIe SSD/Windows 11/ Full-Size Numeric Keyboard /1.68Kg), Gray  ",https://amazon.in//MagicBook-i5-12450H-Anti-Glare-Full-Size-Keyboard/dp/B0CRQB4HBP/ref=sr_1_66?crid=1895KSWNLJ6QB&dib=eyJ2IjoiMSJ9.vQ-da8I5GWCA4DefNiAIGmReMySmIYiduvnFR6i8qJ99-T5st5vxmy8VmKLFnvptcv3kFFtcOtiLOErmWR-Rwtr956QYLsqBGKaI6KOf1PmXU3NSgGkmpOjVwHn0zwW8S5aZ6nu1OfLwUV5qAG34ao7031MayP0uQYU9p4vwJyFred2YvVR5l122nctz00-rumtg3kRFXyn1SNh6osGJMmMS9-0k8_4hJRmTBNLXJzs.t0SHU4bV0diEeIh3ApumR8ZHILqbZOSKPfQe5jieqCM&dib_tag=se&keywords=laptop&qid=1724854420&sprefix=laptop%2Caps%2C349&sr=8-66,"43,990"
